libelle_evenements,grande_categorie,code_categorie,Adresse,Numéro,categorie_nom,Nom de la structure,Code Postal,Ville,Lat,Lng,sous_categorie,refugie,asile,Sexe,family,Langues.1,Langues.2,Langues.3,code
 Formation français,formation-emploi,202,"7 Square Vitruve, 75020 Paris, France",2686,Formation et emploi,Centre social Soleil Saint Blaise,75020,Paris,2.4086793999999827,48.8591177,"Ecrivain public, Formation français, Permanence juridique, Psychologie, Soutien scolaire, Activités, Activités, Conseil administratif, Ordinateur, Prise",True,True,mixte,True,français,,,75
 Accompagnement à l'emploi,formation-emploi,203,"7/9 Rue de la Liberté, 93500 Pantin, France",2774,Formation et emploi,Mission Locale de la Lyr,93500,Pantin,2.4034672999999884,48.8930191,"Accompagnement social, Accompagnement à l'emploi",True,True,mixte,False,français,,,93
 Accompagnement à l'emploi,formation-emploi,203,"70 Rue Douy Délcupe, 93100 Montreuil, France",2388,Formation et emploi,Restos du Coeur de Montreuil,93100,Montreuil,2.4292906000000585,48.8558505,"Restauration assise, Colis Alimentaire, Colis Alimentaire, Vêtements, Colis Alimentaire, Bibliothèque, Bien-être, Activités, Accompagnement à l'emploi, Ecrivain public, Atelier numérique, Permanence juridique, Formation français, Activités",False,False,mixte,True,français,,,93
 Atelier numérique,activite,201,"70 Rue Douy Délcupe, 93100 Montreuil, France",2388,Formation et emploi,Restos du Coeur de Montreuil,93100,Montreuil,2.4292906000000585,48.8558505,"Restauration assise, Colis Alimentaire, Colis Alimentaire, Vêtements, Colis Alimentaire, Bibliothèque, Bien-être, Activités, Accompagnement à l'emploi, Ecrivain public, Atelier numérique, Permanence juridique, Formation français, Activités",False,False,mixte,True,français,,,93
 Formation français,formation-emploi,202,"70 Rue Douy Délcupe, 93100 Montreuil, France",2388,Formation et emploi,Restos du Coeur de Montreuil,93100,Montreuil,2.4292906000000585,48.8558505,"Restauration assise, Colis Alimentaire, Colis Alimentaire, Vêtements, Colis Alimentaire, Bibliothèque, Bien-être, Activités, Accompagnement à l'emploi, Ecrivain public, Atelier numérique, Permanence juridique, Formation français, Activités",False,False,mixte,True,français,,,93
 Chantier d'insertion,formation-emploi,205,"70 rue Saint-Blaise, 75020 Paris",1237,Formation et emploi,Boutique Coup de Main Saint-Blaise,75020,Paris,2.4084111,48.8572183,"Magasin solidaire, Vêtements, Chantier d'insertion",False,False,mixte,False,français,,,75
 Accompagnement à l'emploi,formation-emploi,203,"73 Rue Lafaurie de Monbadon, 33000 Bordeaux, France",1966,Formation et emploi,Secours Catholique - Halte de jour,33000,Bordeaux,-0.5802989000000025,44.8455533,"Accueil de jour, Douche, Laverie, Ordinateur, Généraliste, Accompagnement à l'emploi, Restauration assise",True,True,mixte,False,français,,,33
 Chantier d'insertion,formation-emploi,205,"74 Avenue Denfert-Rochereau, 75014 Paris, France",3700,Formation et emploi,Le Restaurant Oratoire – Cuisine locale et cantine inclusive,75014,Paris,2.33484169999997,48.83720829999999,"Activités, Chantier d'insertion, Restauration assise, Restauration assise, Restauration assise",False,False,mixte,False,français,,,75
 Accompagnement à l'emploi,formation-emploi,203,"76 bis Rue de Rennes, Paris, France",4935,Formation et emploi,Point Paris Emploi (PPE) 6ème,75006,Paris,2.33051290000003,48.8511284,Accompagnement à l'emploi,False,False,mixte,False,français,,,75
 Formation français,formation-emploi,202,"77 Boulevard Alfred Daney, Bordeaux, France",2276,Formation et emploi,Accueil de jour Restos du Coeur,33300,Bordeaux,-0.5718669000000318,44.8677927,"Restauration assise, Laverie, Douche, Bien-être, Généraliste, Accueil de jour, Toilettes, Ordinateur, Formation français, Bagagerie",True,True,mixte,True,français,,,33
 Atelier numérique,activite,201,"79 Rue Hemet, 93300 Aubervilliers, France",3379,Formation et emploi,Association Solidarité Emploi d'Aubervilliers (ASEA),93300,Aubervilliers,2.3874366999999665,48.91804880000001,"Atelier numérique, Formation français, Activités",False,False,mixte,False,français,,,93
 Accompagnement à l'emploi,formation-emploi,203,"8 Avenue Gambetta, 75020, Paris, France",3730,Formation et emploi,Mouvement du Nid - délégation de Paris,75020,Paris,2.3886661999999887,48.8628574,"Accueil de jour, Accompagnement social, Conseil logement, Psychologie, Permanence juridique, Formation français, Accompagnement à l'emploi, Activités",True,True,mixte,False,français, anglais,,75
 Formation français,formation-emploi,202,"8 Avenue Gambetta, 75020, Paris, France",3730,Formation et emploi,Mouvement du Nid - délégation de Paris,75020,Paris,2.3886661999999887,48.8628574,"Accueil de jour, Accompagnement social, Conseil logement, Psychologie, Permanence juridique, Formation français, Accompagnement à l'emploi, Activités",True,True,mixte,False,français, anglais,,75
 Accompagnement à l'emploi,formation-emploi,203,"8 Avenue Lénine, 93380 Pierrefitte-sur-Seine, France",2779,Formation et emploi,Mission Locale Objectif Emploi - antenne de Pierreﬁtte,93380,Pierrefitte-sur-Seine,2.3589068,48.96235249999999,"Accompagnement social, Accompagnement à l'emploi",True,True,mixte,False,français,,,93
 Atelier numérique,activite,201,8 Rue Léon Schwartzenberg 75010 Paris,271,Formation et emploi,Médiathèque Françoise Sagan,75010,Paris,2.3535435,48.8756062,"Bibliothèque, Formation français, Atelier numérique, Soutien scolaire, Ecrivain public, Ordinateur, Activités",True,True,mixte,True,français,,,75
 Formation français,formation-emploi,202,8 Rue Léon Schwartzenberg 75010 Paris,271,Formation et emploi,Médiathèque Françoise Sagan,75010,Paris,2.3535435,48.8756062,"Bibliothèque, Formation français, Atelier numérique, Soutien scolaire, Ecrivain public, Ordinateur, Activités",True,True,mixte,True,français,,,75
 Soutien scolaire,formation-emploi,206,8 Rue Léon Schwartzenberg 75010 Paris,271,Formation et emploi,Médiathèque Françoise Sagan,75010,Paris,2.3535435,48.8756062,"Bibliothèque, Formation français, Atelier numérique, Soutien scolaire, Ecrivain public, Ordinateur, Activités",True,True,mixte,True,français,,,75
 Accompagnement à l'emploi,formation-emploi,203,"8 Rue Pierre Brossolette, Sevran, France",3045,Formation et emploi,Maison de quartier Rougemont,93270,Sevran,2.5132284000000027,48.93492029999999,"Formation français, Permanence juridique, Accompagnement à l'emploi, Accompagnement social, Activités, Conseil administratif, Soutien scolaire, Sport",False,False,mixte,True,français,,,93
 Soutien scolaire,formation-emploi,206,"8 Rue Pierre Brossolette, Sevran, France",3045,Formation et emploi,Maison de quartier Rougemont,93270,Sevran,2.5132284000000027,48.93492029999999,"Formation français, Permanence juridique, Accompagnement à l'emploi, Accompagnement social, Activités, Conseil administratif, Soutien scolaire, Sport",False,False,mixte,True,français,,,93
 Formation français,formation-emploi,202,"81 Avenue du Colonel Fabien, 93190 Livry-Gargan, France",2398,Formation et emploi,Centre de distribution Croix Rouge,93190,Livry-Gargan,2.51649980000002,48.9188236,"Colis Alimentaire, Formation français",False,False,mixte,True,français,,,93
 Soutien scolaire,formation-emploi,206,"81 rue de la Plaine, 75020 Paris",51,Formation et emploi,Accueil paroissial Saint-Gabriel,75020,Paris,2.4056813,48.85071019999999,"Accueil de jour, Accompagnement social, Soutien scolaire",False,False,mixte,False,français,,,75
 Formation français,formation-emploi,202,"82 Avenue Denfert-Rochereau, Paris, France",2528,Formation et emploi,Accueil de jour La Rapine,75014,Paris,2.3338315999999395,48.83775989999999,"Accueil de jour, Restauration assise, Douche, Laverie, Prise, Activités, Sport, Conseil administratif, Ordinateur, Accompagnement social, Formation français",True,True,homme,False,dari, persan afghan, pachto,75
 Atelier numérique,activite,201,"85 Cours Maréchal Juin, 33000 Bordeaux, France",1765,Formation et emploi,Bibliothèque Mériadeck,33000,Bordeaux,-0.58667256654969,44.8352894031204,"Bibliothèque, Toilettes, Prise, Ordinateur, Wifi, Atelier numérique, Ecrivain public, Activités, Activités, Soutien scolaire",True,True,mixte,True,français,,,33
 Accompagnement à l'emploi,formation-emploi,203,"88 cours Victor Hugo, 33150 CENON",1866,Formation et emploi,Centre de distribution des Restos du Cœur,33150,Cenon,-0.5313641,44.8520447,"Distribution alimentaire, Vêtements, Accompagnement à l'emploi",True,True,mixte,True,français,,,33
 Soutien scolaire,formation-emploi,206,"9 Rue de la Maladrerie, 93300 Aubervilliers, France",3382,Formation et emploi,Association de la Nouvelle Génération Immigrée (ANGI),93300,Aubervilliers,2.3972588000000314,48.9137944,"Formation français, Soutien scolaire, Activités, Activités, Permanence juridique, Ecrivain public",True,True,mixte,False,français,,,93
 Accompagnement à l'emploi,formation-emploi,203,"9 Rue Montgolfier, Mérignac, France",4733,Formation et emploi,Mission Locale Technowest - Mérignac (Siège),33700,Mérignac,-0.6531191999999919,44.8551473,"Accompagnement à l'emploi, Accompagnement social",True,True,mixte,True,français,,,33
 Accompagnement à l'emploi,formation-emploi,203,"9 Rue Pauly, 75014 Paris, France",2542,Formation et emploi,CSAPA Adaje,75014,Paris,2.313096900000005,48.8307021,"Addiction, Sport, Psychologie, Activités, Accompagnement à l'emploi, Douche, Toilettes, Accompagnement social, Hébergement à long terme",False,False,mixte,False,français,,,75
 Accompagnement à l'emploi,formation-emploi,203,"9 Rue Saint-Just, 93130 Noisy-le-Sec, France",4551,Formation et emploi,Mission Locale Intercommunale - antenne de Noisy-le-Sec,93130,Noisy-le-Sec,2.4496467999999822,48.89506119999999,"Accompagnement social, Accompagnement à l'emploi",True,True,mixte,False,français,,,93
 Soutien scolaire,formation-emploi,206,"9 Rue Simon le Franc, Paris, France",5031,Formation et emploi,Centre Paris Anim' Pôle Simon Lefranc,75004,Paris,2.353440599999999,48.859983,"Ordinateur, Soutien scolaire, Activités",False,False,mixte,True,français,,,75
 Formation français,formation-emploi,202,"9 Rue Thorel, Paris, France",16,Formation et emploi,ESI familles Bonne Nouvelle,75002,Paris,2.348954400000025,48.8697805,"Accueil de jour, Accompagnement social, Douche, Laverie, Généraliste, Psychologie, Infirmerie, Soins enfants, Suivi grossesse, Formation français, Activités, Permanence juridique, Restauration assise",False,False,mixte,True,français, anglais, espanol,75
 Accompagnement à l'emploi,formation-emploi,203,"9 Rue Tristan Tzara, Paris, France",5039,Formation et emploi,Centre Paris Anim' Hébert,75018,Paris,2.365228200000047,48.8947993,"Conseil administratif, Accompagnement à l'emploi",False,False,mixte,False,français,,,75
 Atelier numérique,activite,201,"9/11 Rue Génin, Saint-Denis, France",3031,Formation et emploi,Cours à la Bourse du Travail - AAFP,93200,Saint-Denis,2.354574200000002,48.9295724,"Formation français, Formation français, Activités, Atelier numérique",True,True,mixte,False,français,,,93
 Accompagnement à l'emploi,formation-emploi,203,"90 route de Paulliac, 33320 EYSINES",1873,Formation et emploi,Centre de distribution des Restos du Coeur,33320,Eysines,-0.6379804,44.8909638,"Colis Alimentaire, Formation français, Formation français, Accompagnement à l'emploi",True,True,mixte,True,français,,,33
 Formation français,formation-emploi,202,"90 route de Paulliac, 33320 EYSINES",1873,Formation et emploi,Centre de distribution des Restos du Coeur,33320,Eysines,-0.6379804,44.8909638,"Colis Alimentaire, Formation français, Formation français, Accompagnement à l'emploi",True,True,mixte,True,français,,,33
 Accompagnement à l'emploi,formation-emploi,203,"9-11 rue Henri-Desgrandes, 75012 Paris",22,Formation et emploi,Halte Jeunes 18-25,75012,Paris,2.3817386,48.8396095,"Accueil de jour, Restauration assise, Restauration assise, Douche, Domiciliation, Permanence juridique, Conseil logement, Psychologie, Conseil administratif, Laverie, Fontaine, Prise, Accompagnement social, Activités, Accompagnement à l'emploi, Numérisation de documents",False,False,mixte,False,français,,,75
 Accompagnement à l'emploi,formation-emploi,203,"92 bis Boulevard du Montparnasse, 75014 Paris, France",2462,Formation et emploi,Montparnasse Rencontres,75014,Paris,2.3269169000000147,48.84264,"Colis Alimentaire, Accompagnement à l'emploi, Domiciliation, Vêtements, Formation français, Permanence juridique, Conseil logement, Ecrivain public, Soutien scolaire, Psychologie, Activités",True,True,mixte,False,français,,,75
 Formation français,formation-emploi,202,"92 bis Boulevard du Montparnasse, 75014 Paris, France",2462,Formation et emploi,Montparnasse Rencontres,75014,Paris,2.3269169000000147,48.84264,"Colis Alimentaire, Accompagnement à l'emploi, Domiciliation, Vêtements, Formation français, Permanence juridique, Conseil logement, Ecrivain public, Soutien scolaire, Psychologie, Activités",True,True,mixte,False,français,,,75
 Soutien scolaire,formation-emploi,206,"92 bis Boulevard du Montparnasse, 75014 Paris, France",2462,Formation et emploi,Montparnasse Rencontres,75014,Paris,2.3269169000000147,48.84264,"Colis Alimentaire, Accompagnement à l'emploi, Domiciliation, Vêtements, Formation français, Permanence juridique, Conseil logement, Ecrivain public, Soutien scolaire, Psychologie, Activités",True,True,mixte,False,français,,,75
 Accompagnement à l'emploi,formation-emploi,203,"93 Rue de la République, 93700 Drancy, France",3091,Formation et emploi,Plateforme Réussite,93700,Drancy,2.437252199999989,48.9243341,"Formation français, Atelier numérique, Activités, Accompagnement à l'emploi, Accompagnement à l'emploi",False,False,mixte,False,français,,,93
 Atelier numérique,activite,201,"93 Rue de la République, 93700 Drancy, France",3091,Formation et emploi,Plateforme Réussite,93700,Drancy,2.437252199999989,48.9243341,"Formation français, Atelier numérique, Activités, Accompagnement à l'emploi, Accompagnement à l'emploi",False,False,mixte,False,français,,,93
 Formation français,formation-emploi,202,"93 Rue de la République, 93700 Drancy, France",3091,Formation et emploi,Plateforme Réussite,93700,Drancy,2.437252199999989,48.9243341,"Formation français, Atelier numérique, Activités, Accompagnement à l'emploi, Accompagnement à l'emploi",False,False,mixte,False,français,,,93
 Atelier numérique,activite,201,"93 Rue de la République, Drancy, France",3427,Formation et emploi,Secours Catholique de Drancy,93700,Drancy,2.437252199999989,48.9243341,"Activités, Atelier numérique, Formation français",False,False,mixte,False,français,,,93
 Accompagnement à l'emploi,formation-emploi,203,"94 Rue la Fayette, Paris, France",2439,Formation et emploi,PASTT (Prévention Action Santé Travail pour les Transgenres),75010,Paris,2.349093400000015,48.8771096,"Accueil de jour, Accompagnement social, Accompagnement à l'emploi, Domiciliation, Psychologie, Dépistage, Conseil administratif, Activités",True,True,mixte,False,français,,,75
 Accompagnement à l'emploi,formation-emploi,203,"94 Rue Lénine, 93170 Bagnolet, France",4550,Formation et emploi,Mission Locale Intercommunale - antenne de Bagnolet,93170,Bagnolet,2.4271443999999747,48.8683371,"Accompagnement social, Accompagnement à l'emploi",True,True,mixte,False,français,,,93
